file,id,emotion,elicitation,clip,h,w,genuine,Trials_loop.thisRepN,Trials_loop.thisTrialN,Trials_loop.thisN,Trials_loop.thisIndex,gesino_kb.keys,gesino_kb.corr,gesino_kb.rt,gesino_kb.started,gesino_kb.stopped,genuine_slider.response,genuine_slider.rt,genuine_slider.started,genuine_slider.stopped,genuine_ms.started,genuine_ms.stopped,accuracy,emotion_ms.x,emotion_ms.y,emotion_ms.leftButton,emotion_ms.midButton,emotion_ms.rightButton,emotion_ms.time,emotion_ms.clicked_name,emotion_ms.started,emotion_ms.stopped,intensity_slider.response,intensity_slider.rt,intensity_slider.started,intensity_slider.stopped,intensity_ms.started,intensity_ms.stopped,participant,session,name,eta,gender,education,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,,,,,2024-01-17_15h02.02.167,genuine,2022.1.4,None,
35_rs_1.mp4,35,anger,paused,1,854,480,n,0,0,0,35,v,0,1.65914057900045,19.55803807399934,None,2.0,1.350318459000846,21.36845289499979,None,1.4000686333311023,None,0,[0.4342857],[0.015238095],[1],[0],[0],[4.489665180999509],['fear'],0.009868410665148986,None,8.0,0.8294118809990323,27.93857729499905,None,0.8709027296663407,None,0,001,,,,,2024-01-17_15h02.02.167,genuine,2022.1.4,None,
