file,id,emotion,elicitation,clip,h,w,genuine,Trials_loop.thisRepN,Trials_loop.thisTrialN,Trials_loop.thisN,Trials_loop.thisIndex,gesino_kb.keys,gesino_kb.corr,gesino_kb.rt,gesino_kb.started,gesino_kb.stopped,genuine_slider.response,genuine_slider.rt,genuine_slider.started,genuine_slider.stopped,genuine_ms.started,genuine_ms.stopped,accuracy,emotion_ms.x,emotion_ms.y,emotion_ms.leftButton,emotion_ms.midButton,emotion_ms.rightButton,emotion_ms.time,emotion_ms.clicked_name,emotion_ms.started,emotion_ms.stopped,intensity_slider.response,intensity_slider.rt,intensity_slider.started,intensity_slider.stopped,intensity_ms.started,intensity_ms.stopped,participant,session,name,eta,gender,education,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,,,,,2024-03-08_10h51.40.026,genuine,2022.1.4,None,
16_rs_3.mp4,16,anger,paused,3,854,480,n,0,0,0,10,v,0,2.0363100360000317,36.74103632399999,None,1.0,1.6258221089999552,38.92512745400006,None,1.6735021563332566,None,0,[0.06285714],[-0.015238095],[1],[0],[0],[1.2137233319999723],['happiness'],0.00944706866675915,None,4.0,2.6253600119999874,44.10723880199998,None,0.15524816866661695,None,1,001,,,,,2024-03-08_10h51.40.026,genuine,2022.1.4,None,
