file,id,emotion,elicitation,clip,h,w,genuine,Trials_loop.thisRepN,Trials_loop.thisTrialN,Trials_loop.thisN,Trials_loop.thisIndex,gesino_kb.keys,gesino_kb.corr,gesino_kb.rt,gesino_kb.started,gesino_kb.stopped,genuine_slider.response,genuine_slider.rt,genuine_slider.started,genuine_slider.stopped,genuine_ms.started,genuine_ms.stopped,accuracy,emotion_ms.x,emotion_ms.y,emotion_ms.leftButton,emotion_ms.midButton,emotion_ms.rightButton,emotion_ms.time,emotion_ms.clicked_name,emotion_ms.started,emotion_ms.stopped,intensity_slider.response,intensity_slider.rt,intensity_slider.started,intensity_slider.stopped,intensity_ms.started,intensity_ms.stopped,participant,session,name,eta,gender,education,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,,,,,2024-03-08_13h48.51.685,genuine,2022.1.4,None,
23_rs_3.mp4,23,anger,paused,3,854,480,n,0,0,0,11,v,0,37.799456175999694,89.25402143500014,None,1.0,8.217407946999629,127.19732560500006,None,8.268598190332796,None,0,[-0.017142856],[0.011428571],[1],[0],[0],[4.935758027000247],['happiness'],0.009227224667029077,None,7.0,1.8536334460000035,145.53374002300006,None,0.13143562566665423,None,1,001,,,,,2024-03-08_13h48.51.685,genuine,2022.1.4,None,
